id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,"['drama', 'romance']",['JP'],1,tt15410190,6.2,1178,17.129,6.6
ts317526,Selling Tampa,SHOW,2021,TV-MA,40,['reality'],['US'],1,tt16227948,4.7,945,2.53,6.2
tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,63,['comedy'],['GB'],,tt15091640,6.1,722,2.256,6
tm1243475,LiVE is Smile Always ~Eve&Birth~,MOVIE,2022,,128,['music'],['JP'],,,,,1.934,2
tm949382,Looop Lapeta,MOVIE,2022,,131,"['action', 'comedy', 'crime', 'romance', 'thriller']",['IN'],,tt11809370,5.2,4863,43.226,6.3
tm1182144,Dancing on Glass,MOVIE,2022,,137,"['drama', 'thriller']",['ES'],,tt14118046,5.6,908,13.453,6.2
tm1095775,Plan A Plan B,MOVIE,2022,,106,"['comedy', 'romance']",['IN'],,tt15238986,4.6,2088,4.222,6.3
tm1089308,Learn to Swim,MOVIE,2022,,93,"['music', 'romance', 'drama']",['CA'],,tt15138374,6.2,123,0.969,4.5
tm1282476,The Price of Family,MOVIE,2022,,90,['comedy'],"['IT', 'US']",,tt21149522,5.8,1092,57.845,6.535
ts279953,Law School,SHOW,2021,,65,"['drama', 'crime', 'thriller']",['KR'],1,tt13885336,8,2514,6.866,7.833
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,45,"['drama', 'comedy']",['IN'],1,tt13282662,5.9,6289,2.037,2
tm1265762,Mili,MOVIE,2022,,129,"['thriller', 'drama']",['IN'],,tt15257644,6.8,9780,4.83,6.7
tm855340,Thalaivii,MOVIE,2021,G,153,['drama'],['IN'],,tt10152736,5.9,30964,3.028,4.7
ts267062,Jiva!,SHOW,2021,TV-MA,40,['drama'],['ZA'],2,tt12564616,5.8,289,8.361,7.417
tm1082515,Untold: Caitlyn Jenner,MOVIE,2021,R,69,"['documentation', 'sport']",['US'],,tt15101946,6.5,2815,7.399,6.5
tm1219831,Dirty Daddy: The Bob Saget Tribute,MOVIE,2022,PG-13,83,"['comedy', 'documentation']",['US'],,tt20854216,6.6,600,4.177,5.3
ts343426,Senzo: Murder of a Soccer Star,SHOW,2022,TV-MA,42,"['crime', 'documentation', 'sport']","['ZA', 'US']",1,tt18954258,5.4,241,3.709,6.7
tm1017664,Baggio: The Divine Ponytail,MOVIE,2021,,91,"['drama', 'sport']",['IT'],,tt14025788,6.1,4787,10.517,6.4
tm1272173,Deon Cole: Charleen's Boy,MOVIE,2022,R,67,"['comedy', 'documentation']",[],,tt23024594,6.6,368,2.937,5.8
tm1138870,Badhaai Do,MOVIE,2022,,147,"['drama', 'romance', 'comedy', 'crime']",['IN'],,tt11934846,7,19274,5.287,6.9
ts343404,Mai: A Mother's Rage,SHOW,2022,TV-MA,48,"['thriller', 'drama']",['IN'],1,,,,4.289,7.5
tm996996,The Misadventures of Hedi and Cokeman,MOVIE,2021,,99,"['action', 'crime', 'comedy']",['FR'],,tt13669344,4.4,672,19.908,
tm1083068,Operation Hyacinth,MOVIE,2021,,112,"['crime', 'drama', 'thriller']",['PL'],,tt14315584,6.8,3671,13.244,6.708
tm989672,Creating The Queen's Gambit,MOVIE,2021,PG-13,14,['documentation'],['US'],,tt13818410,6.9,669,8.91,8
tm1038364,Ghost Lab,MOVIE,2021,,117,"['horror', 'scifi', 'thriller', 'drama']",['TH'],,tt13446126,5.2,1545,18.005,6.4
ts220196,Centaurworld,SHOW,2021,TV-Y7,29,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']",['US'],2,tt10919290,7.7,2348,14.283,7.3
tm1160938,Adam by Eve: A Live in Animation,MOVIE,2022,PG-13,58,"['music', 'drama', 'animation']",['JP'],,tt18274178,6.1,478,4.498,7.357
tm1219941,Glamour Girls,MOVIE,2022,,125,['drama'],[],,tt20604466,3.6,185,9.149,5
tm816612,Padavettu,MOVIE,2022,,145,"['drama', 'thriller', 'comedy', 'action']",['IN'],,tt10518176,7,2801,3.44,6.5
tm1132325,Don,MOVIE,2022,,164,"['romance', 'comedy', 'drama', 'action']",['IN'],,tt10709484,6.8,10100,2.663,6.808
ts315144,The Creature Cases,SHOW,2022,TV-Y7,18,"['comedy', 'family', 'animation', 'action']",['GB'],2,tt15527326,7.4,137,20.68,7.4
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,34,['reality'],['US'],2,tt14691382,6.8,1485,6.616,6.8
ts311887,New World,SHOW,2021,,69,['reality'],['KR'],1,,,,5.182,5
tm1066826,Diana: The Musical,MOVIE,2021,PG-13,117,['drama'],['US'],,tt12885272,4.3,1410,5.128,5.5
ts307981,Scaredy Cats,SHOW,2021,TV-G,29,"['scifi', 'fantasy', 'comedy', 'family']",['US'],1,tt15387774,6.4,416,14.385,6.9
tm1259508,Double XL,MOVIE,2022,,125,"['drama', 'comedy']",['IN'],,tt15614274,4.6,4013,2.954,5
tm872496,Autumn Girl,MOVIE,2021,,105,"['drama', 'romance']",['PL'],,tt11412892,5.5,686,2.673,5.4
tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,,97,"['horror', 'thriller', 'comedy']",['PL'],,tt14315500,3.8,4232,23.006,4.696
ts307925,On the Verge,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['FR'],1,tt5540990,6.5,3337,7.383,5.091
ts223450,Move to Heaven,SHOW,2021,TV-MA,52,['drama'],['KR'],1,tt11052470,8.5,6982,20.197,7.936
tm1161601,Ben & Jody,MOVIE,2022,,114,"['action', 'thriller', 'drama', 'fantasy']",['ID'],,tt13393058,5.3,340,5.319,5.875
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,['comedy'],[],,tt13935770,7,443,1.4,5
tm879685,The Perfect Family,MOVIE,2021,,110,['comedy'],['ES'],,tt11924738,5.4,2641,,
ts369640,Korea No.1,SHOW,2022,TV-PG,46,"['reality', 'comedy']",['KR'],1,tt23061586,7.4,138,3.518,5.9
tm1243687,Noise,MOVIE,2022,,104,['drama'],"['AR', 'MX']",,tt11306932,6.5,797,25.211,7.2
ts289757,Crime Stories: India Detectives,SHOW,2021,TV-MA,47,"['documentation', 'crime', 'thriller']",['IN'],1,tt14178956,7.1,1101,1.522,5.3
ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,30,"['comedy', 'family', 'fantasy', 'animation', 'action']",['US'],1,tt2386826,7.3,1193,11.899,7.4
tm1255013,AnÃ­kÃºlÃ¡pÃ³,MOVIE,2022,R,142,['drama'],['NG'],,,,,11.289,6.8
ts369109,Run for the Money,SHOW,2022,TV-G,56,"['reality', 'action']",['JP'],1,tt22263614,7.2,228,5.973,5.5
tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,,59,['comedy'],['GB'],,tt16259786,7.1,5395,5.962,6.607
ts317329,Kakegurui Twin,SHOW,2022,TV-14,27,"['drama', 'thriller', 'animation']",['JP'],1,tt15912380,6.6,639,29.78,7.5
tm993838,Long Story Short,MOVIE,2021,R,95,"['fantasy', 'comedy', 'romance']",['AU'],,tt10896634,6.6,5810,15.714,6.9
tm721687,Vaashi,MOVIE,2022,,123,"['drama', 'thriller']",['IN'],,tt0346095,6.4,1991,3.406,5.8
ts317746,CafÃ© Minamdang,SHOW,2022,,63,"['drama', 'comedy', 'thriller', 'crime']",['KR'],1,tt21049186,7.3,1134,10.275,7.115
tm851346,Residue,MOVIE,2022,,90,['drama'],['US'],,tt11568878,6.5,605,3.224,5.1
tm856634,Jagame Thandhiram,MOVIE,2021,,158,"['comedy', 'crime', 'drama', 'thriller', 'action']","['GB', 'IN']",,tt10661848,5.8,12047,7.958,6.1
ts317078,The Journalist,SHOW,2022,TV-14,51,"['drama', 'thriller']",['JP'],1,tt15101670,7.1,752,6.944,7.6
tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,118,"['fantasy', 'action']","['CN', 'HK', 'JP', 'NZ']",,tt7587604,4.7,2323,64.685,6.2
ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,49,['drama'],['PT'],1,tt13053042,7.4,739,3.728,8.286
ts288005,"Nevertheless,",SHOW,2021,TV-14,70,"['drama', 'romance']",['KR'],1,tt14518284,7.2,6366,29.856,7.4
tm1161223,Cat Burglar,MOVIE,2022,PG-13,12,"['comedy', 'animation']","['GB', 'IE']",,tt17321170,6.9,,3.893,5.6
tm926580,A Family,MOVIE,2021,R,136,"['crime', 'drama']",['JP'],,tt13356884,7,2703,10.051,7.2
tm1219505,Centauro,MOVIE,2022,,89,['thriller'],['ES'],,,,,33.33,6.2
tm1023388,Madame Claude,MOVIE,2021,,112,"['drama', 'crime', 'romance']",['FR'],,tt10307724,5.4,3642,9.8,5.77
ts72196,Swap Shop,SHOW,2021,TV-14,30,['reality'],['US'],2,tt15674202,6.7,394,2.672,6.4
tm1065788,Last Summer,MOVIE,2021,,101,"['drama', 'romance']",['TR'],,tt13067004,6.3,3121,9.371,5.8
tm1033803,Searching for Sheela,MOVIE,2021,,58,"['documentation', 'crime']",['IN'],,tt14167424,4.3,1428,7.695,5.9
ts254928,D.P.,SHOW,2021,TV-MA,50,"['drama', 'action']",['KR'],2,,,,18.195,8.224
tm1216422,Sherdil,MOVIE,2022,,120,"['comedy', 'drama']",['IN'],,tt15964308,6.6,2724,2.799,8
tm1019865,Wild Dog,MOVIE,2021,,122,"['thriller', 'action', 'crime']",['IN'],,tt11503178,6.1,2382,6.184,5.5
tm1162608,40 Years Young,MOVIE,2022,,81,['comedy'],['MX'],,tt16969906,4.4,606,19.347,5.871
tm1203328,A Breath of Fresh Air,MOVIE,2022,,90,"['comedy', 'drama']",['IT'],,tt19119646,5.8,301,4.381,5.6
ts328181,Queer Eye: Brazil,SHOW,2022,TV-14,48,['reality'],['BR'],1,tt15018238,7.2,183,3.115,4.75
tm1264330,Racionais MC's: From the Streets of SÃ£o Paulo,MOVIE,2022,R,116,"['documentation', 'music']",['BR'],,tt22988228,8.2,799,3.026,8.4
tm1210970,Gladbeck: The Hostage Crisis,MOVIE,2022,,91,"['documentation', 'crime']",['DE'],,tt20420316,7.5,2601,8.744,7.5
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,68,['comedy'],['US'],,tt15763882,5.2,1728,8.487,7.1
tm1108171,Edis Starlight,MOVIE,2021,,74,"['music', 'documentation']",[],,tt15422466,5.3,75,1.27,8.5
tm1215536,The Hall: Honoring the Greats of Stand-Up,MOVIE,2022,,70,['comedy'],['US'],,tt10613308,6.4,562,5.289,5.8
tm1173806,Night Drive,MOVIE,2022,,118,"['drama', 'thriller']",['IN'],,,,,4.671,7.2
tm1263902,Franco Escamilla: Eavesdropping,MOVIE,2022,R,122,['comedy'],['MX'],,tt22301428,6.7,148,56.458,8.6
ts359842,Instant Dream Home,SHOW,2022,TV-G,43,['reality'],['US'],1,tt21107788,6.4,900,3.622,5.333
ts283610,Feels Like Ishq,SHOW,2021,TV-MA,42,"['comedy', 'drama', 'romance']",['IN'],1,tt14163838,6.5,1636,4.945,4.8
tm1121707,Dangerous Liaisons,MOVIE,2022,,109,"['drama', 'romance']",['FR'],,tt15548032,4,1713,16.372,5.9
tm371741,Si saben cÃ³mo me pongo Â¿Pa' quÃ© me invitan?,MOVIE,2022,,89,['comedy'],['CO'],,tt7940122,4.5,243,3.696,6
tm876608,Sounds Like Love,MOVIE,2021,,110,"['comedy', 'music', 'romance', 'drama']",['ES'],,tt11698662,5.4,2418,13.681,6.6
tm1119136,Game Changer,MOVIE,2021,,102,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['TH'],,tt13677352,4.3,125,3.185,6.72
tm993670,Cosmic Sin,MOVIE,2021,R,88,"['action', 'scifi']",['US'],,tt11762434,2.5,13975,39.831,4.2
tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,"['fantasy', 'animation', 'action', 'thriller']",['JP'],,tt14837960,5.5,927,39.655,5.6
tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,,86,"['animation', 'fantasy', 'music', 'action', 'comedy', 'family']",['CA'],,tt10841088,5.5,2106,38.934,5.8
